explanation,group,llm_likeness,token_count
The ballerina's actions in the studio have nothing to do with the fact that she is wearing pink.,old_human,0.10930046593319583,19
working outside of a clothing store is different from working outside a restaurant,old_human,0.02142956903163118,13
Sitting behind a table is still near a table.,old_human,0.027554996257955027,9
Taking pictures implies looking at the camera.,old_human,0.03129050320082441,7
"Because the boy in a hood is happy, because he is smiling.",old_human,0.01996318331503273,12
scales a rock climbing wall. doesn't always mean after nearly falling,old_human,0.014490002792567343,12
The person the girl is playing tennis against may not be her coach.,old_human,0.02935893700042251,13
The men can’t be on a boat and driving a car as the same time.,old_human,0.013310559512237313,16
"If they get picture with dog by them, they are not holding cats.",old_human,0.015572467518546055,13
They may not be laughing at people,old_human,0.006411019401534122,7
The lights in the town were set up for the holiday season.,old_human,0.08600681151151338,12
You can not infer they are ready for spring.,old_human,0.006106535136785106,9
Not all boys are wearing a light yellow t-shirt and pink sweater.,old_human,0.02192002560719295,13
A man and a woman are more than just a man. Also baseball cards and a little baby cannot be compared together.,old_human,0.008973433745664122,22
It is not apparent what type of teams are playing. The field is not designated to be a soccer field.,old_human,0.01449780169836622,20
The subject is either a group of girls or boys.,old_human,0.039293283081911025,10
Nothing says that the woman is singing for the first time.,old_human,0.06389585011073491,11
The girl bouncing in the bounce house may or may not be with a friend. We don't know that the bounce house house is for a birthday party.,old_human,0.03538987101505794,29
Just because two men are sitting on a couch does indicate they are both watching tv.,old_human,0.011354466815028533,16
The firefighter could be either male or female. The hose may or may not have been checked.,old_human,0.018929432708716262,17
People cannot be delicatssen and cleaning at house at once.,old_human,0.009249220741719919,10
A silhoute and kid are not the same,old_human,0.010870244715213877,8
Performing a grab trick on a skateboard and wresting with his friends are two different actions.,old_human,0.031624160087921106,16
"A person who is a young girl  and is wearing glasses, is looking at something in the distance.",old_human,0.04901423072288087,18
"If a person is telling a story to another, the are having a conversation.",old_human,0.03486599741907876,14
dogs fighting  doesn't always mean  dogs hate each other.,old_human,0.012330818554936299,10
One cannot walk down a narrow road and be boxing in the ring at the same time.,old_human,0.015866420602150204,17
The woman's coat is either a pick coat or a fur lined plaid purple jacket.,old_human,0.03284528126029035,16
Props are not limited to machine guns.,old_human,0.017032651080469488,7
A boy is not assumed to be someone's son.  Having fun and eating does not imply that it is a weekend supervised visit.,old_human,0.011733088195752223,24
The child may not be looking at birds. Just because there is a bridge and water in the background doesn't mean they are outside of a bridge.,old_human,0.009334344017278702,28
People a child and parent are going on a hike,old_human,0.02325390387033604,10
These two girls could or could't be with blonde hair.,old_human,0.02364193257180132,11
"A person cannot go up and down at the same time, or be on a skateboard and a bike at the same time.",old_human,0.012225992933032939,23
Someone implies a human vice a monkey.,old_human,0.01322116740651959,7
Two people can't avoid looking at each other while they kiss.,old_human,0.018144156762554382,12
"Playing volleyball is not the same as playing soccer. Volleyball is played in the sand, and soccer is played on a field.",old_human,0.0269893008249749,22
There is no indication that there was a Christmas tree.,old_human,0.024600253125322494,10
If the woman is in a jean jacket then she has a jean jacket.,old_human,0.021487872453747267,14
Lots of boys play football. There is no way of knowing if the boy's names are Timmy and Joe.,old_human,0.018026546981125373,20
"If you are watching a bus pass, you are not on the bus.",old_human,0.014635258499316508,13
People and dogs in the woods does not imply the desire to want things to live or don't want them to.,old_human,0.05009909542617875,22
Birthdays do not involve children running down the street,old_human,0.034549080511885585,9
The dog is not necessarily playing fetch.,old_human,0.014137333566738065,7
A person does not mean a boy.,old_human,0.013638703640637021,7
A man and woman is a couple. posing for a photographer implies having a photo shoot.,old_human,0.021760918190088036,16
A girl is wearing an orange sweater.,old_human,0.03875005915107834,7
Standing in light misty rain does not mean they are on the beach.,old_human,0.01916127296966231,13
The man could be reading something other than the sportspage.,old_human,0.021521183450256696,10
"""Man in the black wetsuit is walking"" implies ""person is walking.""",old_human,0.04550975829225529,11
A woman cannot send the volleyball if there is no volleyball.,old_human,0.018496417582675753,11
Man and woman does not necessarily mean husband and wife.,old_human,0.013085028145273141,10
"In order to be making a snow angel, the girl must be in the snow, which is outside.",old_human,0.03278454140054034,18
The stadium can't be packed if it's empty.,old_human,0.014172561324685877,10
Individuals does not imply young boys and animals does not imply cows.,old_human,0.014253431284544643,12
A person cannot be juggling flaming torches and reaching out to his audience at once.,old_human,0.014761671945530916,15
A tennis player will spike a ball when they are playing tennis.,old_human,0.01698758459062279,12
Just because a man and woman are posing doesn't necessarily mean that they are a couple.,old_human,0.004731082984581177,17
A woman in a green shirt is working within a large amount of vegetation doesn't imply that she intends to pick the ripe vegetables and leave the unripened to ripen.,old_human,0.0630687345204716,31
"Dogs run all the time, this one was chasing a duck specifically.",old_human,0.040780647432682296,12
"A stadium is where pro baseball is played with fans enjoying the game, and 'sending a curve ball' is equivalent to playing baseball.",old_human,0.06005992667659369,23
One softball player shows an opposite of Two softball players.,old_human,0.027484607371972444,10
"A girl being helped by a soldier to the hands of her father can be happy or have any other emotional state, and does not have to be showing a troubled expression.",old_human,0.019360675863335536,32
The teen can play golf without hitting a hole-in-one.,old_human,0.027766010222812533,11
Not all people inside stores are shopping.,old_human,0.013355593521307442,7
