articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid
1330,inq,0,why did it close generally lower?,text-davinci-003_zero_shot,"The market was hit by profit-taking following recent sharp gains in share prices. Investors also took profits ahead of the release later Friday in the United States of January producer price data, which are expected to show a 0.4-percent increase in manufacturing prices. A larger gain could lead to further credit tightening by the Federal Reserve.",1,correct,complete,Correct. The information is found in #4 through #6.,100,100,4
1330,inq,0,why did it close generally lower?,text-davinci-003_zero_shot,"The market was hit by profit-taking following recent sharp gains in share prices. Investors also took profits ahead of the release later Friday in the United States of January producer price data, which are expected to show a 0.4-percent increase in manufacturing prices. A larger gain could lead to further credit tightening by the Federal Reserve.",2,correct,complete,This is a valid and comprehensive answer,100,100,5
1330,inq,0,why did it close generally lower?,text-davinci-003_zero_shot,"The market was hit by profit-taking following recent sharp gains in share prices. Investors also took profits ahead of the release later Friday in the United States of January producer price data, which are expected to show a 0.4-percent increase in manufacturing prices. A larger gain could lead to further credit tightening by the Federal Reserve.",3,irrelevant,complete,Sentences 4 and 5 are correctly used in the answer to appropriately answer the question. Sentence 6 should not included however as that info speaks to future possibilities rather than the direct issue at hand.,Score: 90,90,6
1330,inq,0,why did it close generally lower?,text-davinci-003_zero_shot,"The market was hit by profit-taking following recent sharp gains in share prices. Investors also took profits ahead of the release later Friday in the United States of January producer price data, which are expected to show a 0.4-percent increase in manufacturing prices. A larger gain could lead to further credit tightening by the Federal Reserve.",4,correct,complete,The answer is correct and complete.,100,100,3
1380,inq,0,why were the protestors backed by municipal trucks?,davinci,The sentence is correct. The word 'backed' is used to describe the support given by the trucks to the protestors.,0,irrelevant,missing_all,The municipal trucks helped to block off traffic and hampering fliers,0,0,7
1380,inq,0,why were the protestors backed by municipal trucks?,davinci,The sentence is correct. The word 'backed' is used to describe the support given by the trucks to the protestors.,1,irrelevant,missing_all,"The mayor, Barry Cotter, was the protest leader and could have government vehicles at the protest.",Score: 0,0,3
1380,inq,0,why were the protestors backed by municipal trucks?,davinci,The sentence is correct. The word 'backed' is used to describe the support given by the trucks to the protestors.,2,irrelevant,missing_all,"The response is unrelated to the question, but the article does not provide an explicit answer either",0,0,5
1380,inq,0,why were the protestors backed by municipal trucks?,davinci,The sentence is correct. The word 'backed' is used to describe the support given by the trucks to the protestors.,3,irrelevant,missing_all,The response is largely irrelevant and misses the useful information provided in the article,0,0,2
1380,inq,0,why were the protestors backed by municipal trucks?,davinci,The sentence is correct. The word 'backed' is used to describe the support given by the trucks to the protestors.,4,irrelevant,missing_all,"The response is irrelevant and unsupported by the passage. The answer is because the protest was backed by suburban Marrickville Mayor Barry Cotter, as per sentence 2.",Score: 0,0,1
1380,inq,0,why were the protestors backed by municipal trucks?,gpt4,"The protesters were backed by municipal trucks because they were protesting against noise and pollution caused by a new runway at Sydney's airport, and the trucks were from nearby suburbs under the runway's flight path. The trucks blared their horns and drove around the domestic terminal in support of the protesters' cause.",0,correct,complete,Sentence 1-3 confirms the machine response. ,100,100,7
1380,inq,0,why were the protestors backed by municipal trucks?,gpt4,"The protesters were backed by municipal trucks because they were protesting against noise and pollution caused by a new runway at Sydney's airport, and the trucks were from nearby suburbs under the runway's flight path. The trucks blared their horns and drove around the domestic terminal in support of the protesters' cause.",1,correct,complete,"The answer is too verbose, and only its final sentence addresses the ""why"" question (with what little information is actually present in the article)",Score: 10,10,5
1380,inq,0,why were the protestors backed by municipal trucks?,gpt4,"The protesters were backed by municipal trucks because they were protesting against noise and pollution caused by a new runway at Sydney's airport, and the trucks were from nearby suburbs under the runway's flight path. The trucks blared their horns and drove around the domestic terminal in support of the protesters' cause.",2,correct,complete,The answer is correct and complete.,100,100,3
1380,inq,0,why were the protestors backed by municipal trucks?,gpt4,"The protesters were backed by municipal trucks because they were protesting against noise and pollution caused by a new runway at Sydney's airport, and the trucks were from nearby suburbs under the runway's flight path. The trucks blared their horns and drove around the domestic terminal in support of the protesters' cause.",3,irrelevant,missing_all,"In this example the response is marked as irrelevant and missing all information.  The reason is because the protest leader is the mayor, as per sentence 2.",Score: 0.,0,1
1380,inq,0,why were the protestors backed by municipal trucks?,gpt4,"The protesters were backed by municipal trucks because they were protesting against noise and pollution caused by a new runway at Sydney's airport, and the trucks were from nearby suburbs under the runway's flight path. The trucks blared their horns and drove around the domestic terminal in support of the protesters' cause.",4,correct,complete,The response is correct and sourced from the article,100,100,2
1380,inq,0,why were the protestors backed by municipal trucks?,text-davinci-003_few_shot,"The municipal trucks were used to block off traffic and hamper fliers, making it difficult for them to access the terminal. The protest was intended to disrupt the airport and draw attention to the noise and pollution from the new runway.",0,irrelevant,missing_minor,"While the answer gets most of it correct, I believe it is important to note that the questions asks why was it back by municipal trucks and I think that can be answered by the fact that mayor as the protest leader.",80,80,4
