articleid,dataset,questionid,question,system,answer,annotationid,correct_label,complete_label,feedback,ebr_raw,ebr_num,workerid,split
1034,inq,7,why are there daily helicopter flights,text-davinci-003_zero_shot,The government helicopter flights are part of the nightly duty of a government helicopter pilot in Aleppo's Anadan suburb. The helicopter flights are used to drop barrel bombs - oil drums filled with TNT that can level buildings - on nearby towns.,2,correct,missing_minor,A bit more information could have helped,50,50.0,5,train
1034,inq,7,why are there daily helicopter flights,text-davinci-003_zero_shot,The government helicopter flights are part of the nightly duty of a government helicopter pilot in Aleppo's Anadan suburb. The helicopter flights are used to drop barrel bombs - oil drums filled with TNT that can level buildings - on nearby towns.,3,correct,complete,"The plan is to terrorize the community and opposition by constant, nightly bombings.",0,0.0,3,train
1034,inq,7,why are there daily helicopter flights,text-davinci-003_zero_shot,The government helicopter flights are part of the nightly duty of a government helicopter pilot in Aleppo's Anadan suburb. The helicopter flights are used to drop barrel bombs - oil drums filled with TNT that can level buildings - on nearby towns.,4,correct,complete,The answer is correct and complete.,100,100.0,3,train
1034,inq,8,what are they rebelling about?,davinci, The rebels are fighting against the government of Syria.,0,correct,missing_minor,They are rebelling against the military rule of the Syria government,50,50.0,7,train
1034,inq,8,what are they rebelling about?,davinci, The rebels are fighting against the government of Syria.,1,irrelevant,missing_all,"The answer indicates who they are rebelling against, not why they are rebelling. The info needed to answer that is not provided in the document.",Score: 0,0.0,6,train
1034,inq,8,what are they rebelling about?,davinci, The rebels are fighting against the government of Syria.,2,correct,complete,This is as much information as is given,100,100.0,5,train
1034,inq,8,what are they rebelling about?,davinci, The rebels are fighting against the government of Syria.,3,correct,complete,The rebels are fighting against the President's military rule according to the document,"100. The response directly states that ""the rebels are fighting against the President's military rule"" which is confirmed in sentence 15 of the article: ""For more than three months, Aleppo's opposition-held neighborhoods and surrounding suburbs have been terrorized nearly daily by the barrel bombs.""",100.0,7,train
1034,inq,8,what are they rebelling about?,davinci, The rebels are fighting against the government of Syria.,4,irrelevant,missing_all,The article doesn't really explain the reasons for the rebellion.,Score: 0,0.0,3,train
1034,inq,8,what are they rebelling about?,gpt4,"Syria is currently in a civil war where rebels are fighting against the government led by President Bashar al-Assad. The rebels are rebelling against the government due to Assad's leadership, which has been marked by violence, human rights abuses, and government corruption.",0,irrelevant,complete,"This is a good answer to the question, but it is not taken from the text",0,0.0,5,train
1034,inq,8,what are they rebelling about?,gpt4,"Syria is currently in a civil war where rebels are fighting against the government led by President Bashar al-Assad. The rebels are rebelling against the government due to Assad's leadership, which has been marked by violence, human rights abuses, and government corruption.",1,irrelevant,missing_all,The document does not state what they are rebelling about. The answer draws from outside sources to answer the question rather than stating the question is not answerable.,Score: 0,0.0,6,train
1034,inq,8,what are they rebelling about?,gpt4,"Syria is currently in a civil war where rebels are fighting against the government led by President Bashar al-Assad. The rebels are rebelling against the government due to Assad's leadership, which has been marked by violence, human rights abuses, and government corruption.",2,correct,complete,Sentence 14 and 35 confirms the machine response. ,100,100.0,7,train
1034,inq,8,what are they rebelling about?,gpt4,"Syria is currently in a civil war where rebels are fighting against the government led by President Bashar al-Assad. The rebels are rebelling against the government due to Assad's leadership, which has been marked by violence, human rights abuses, and government corruption.",3,irrelevant,missing_all,The article doesn't really explain the reasons for the rebellion.,Score: 0,0.0,3,train
1034,inq,8,what are they rebelling about?,gpt4,"Syria is currently in a civil war where rebels are fighting against the government led by President Bashar al-Assad. The rebels are rebelling against the government due to Assad's leadership, which has been marked by violence, human rights abuses, and government corruption.",4,correct,complete,The answer is correct and complete.,100,100.0,3,train
1034,inq,8,what are they rebelling about?,text-davinci-003_few_shot,They are rebelling against the government of President Bashar Assad.,0,correct,complete,This is a valid answer,100,100.0,5,train
1034,inq,8,what are they rebelling about?,text-davinci-003_few_shot,They are rebelling against the government of President Bashar Assad.,1,correct,complete,The machine response answered the question correctly.,100,100.0,0,train
1034,inq,8,what are they rebelling about?,text-davinci-003_few_shot,They are rebelling against the government of President Bashar Assad.,2,correct,complete,They are rebelling against Assad's government that is killing their own citizens.,100,100.0,3,train
1034,inq,8,what are they rebelling about?,text-davinci-003_few_shot,They are rebelling against the government of President Bashar Assad.,3,irrelevant,missing_all,The answer does not answering the question in that it explains who they are rebelling against rather than why they are rebelling in the first place (i.e. what the government did to make them want to rebel) and that information is not given in the document.,0,0.0,6,train
1034,inq,8,what are they rebelling about?,text-davinci-003_few_shot,They are rebelling against the government of President Bashar Assad.,4,correct,complete,This is about as much information as is given,100,100.0,5,train
1034,inq,8,what are they rebelling about?,text-davinci-003_zero_shot,The rebels in Aleppo are rebelling against the Syrian government and President Bashar Assad's military forces. They are fighting for greater freedom and autonomy in the region.,0,correct,complete,This is a valid answer,100,100.0,5,train
1034,inq,8,what are they rebelling about?,text-davinci-003_zero_shot,The rebels in Aleppo are rebelling against the Syrian government and President Bashar Assad's military forces. They are fighting for greater freedom and autonomy in the region.,1,irrelevant,missing_all,The last sentence of the response is unsupported by the passage.,Score: 0,0.0,1,train
1034,inq,8,what are they rebelling about?,text-davinci-003_zero_shot,The rebels in Aleppo are rebelling against the Syrian government and President Bashar Assad's military forces. They are fighting for greater freedom and autonomy in the region.,2,irrelevant,missing_all,"The reason for rebelling is not actually mentioned in the document, only that there are rebel forces opposing the government forces.",Score: 0,0.0,3,train
